scope,lane_mask,ack_lane_mask,payload_len,payload_pattern,source_stage,source_evidence,sent_frames,rx_good,ack_seen,crc_bad,payload_mismatch,retry_count,max_latency_cycles,txd_high_consecutive_max_cycles,duty_window_violation,shutdown_status,status,reason
lane0,0x1,0x1,0,zero,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,63,55aa,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,63,counter8,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,63,counter16,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,63,walking1,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,63,walking0,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,63,prbs15,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,64,zero,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,64,ff,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,64,aa55,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,64,55aa,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,64,counter8,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,64,counter16,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,64,walking1,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,64,walking0,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,64,prbs15,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,127,zero,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,127,ff,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,127,aa55,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,127,55aa,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,127,counter8,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,127,counter16,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,127,walking1,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,127,walking0,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,127,prbs15,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,128,zero,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,128,ff,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,128,aa55,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,128,55aa,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,128,counter8,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,128,counter16,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,128,walking1,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,128,walking0,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,128,prbs15,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,247,zero,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,247,ff,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,247,aa55,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,247,55aa,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,247,counter8,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,247,counter16,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,247,walking1,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,247,walking0,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,247,prbs15,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,255,zero,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,255,ff,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,255,aa55,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,255,55aa,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,255,counter8,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,255,counter16,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,255,walking1,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,255,walking0,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,255,prbs15,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,256,zero,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,256,ff,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,256,aa55,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,256,55aa,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,256,counter8,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,256,counter16,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,256,walking1,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,256,walking0,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
lane0,0x1,0x1,256,prbs15,LANE0_ACK_RETRY_100,evidence/hardware/p5/protocol/lane0_ack_retry_100/p5_stage_result.json,,,,,,,,,,,UNSUPPORTED_BY_PROFILE_WITH_REASON,current RTL/profile exposes no hardware control for this payload length/pattern in P5; not promoted to PASS
